
air_quality,air_quality_raw,comfort,humidity,light,light_digital,light_raw,noise,noise_db,temperature,timestamp,people,occupancy_status
bom,108,bom,38.0,bom,0,171,baixo,33.22777,23.0,2026-05-16 15:37:25,0,
bom,155,bom,38.0,bom,0,163,baixo,34.28118,23.0,2026-05-16 15:37:55,0,
bom,140,bom,38.0,bom,0,189,moderado,36.92103,23.0,2026-05-16 15:38:25,0,
bom,111,bom,38.0,bom,0,203,baixo,30.4484,23.0,2026-05-16 15:38:55,0,
bom,153,bom,39.0,bom,0,215,baixo,32.47965,23.1,2026-05-16 15:39:25,0,
bom,140,bom,39.0,bom,0,209,moderado,36.95937,23.1,2026-05-16 15:39:55,0,
bom,135,bom,39.0,bom,0,187,baixo,31.28547,23.1,2026-05-16 15:40:25,0,
bom,147,bom,39.0,bom,0,207,baixo,31.9652,23.1,2026-05-16 15:40:55,0,
bom,160,bom,39.0,bom,0,310,baixo,32.7128,23.1,2026-05-16 15:41:25,0,
bom,123,bom,39.0,bom,0,168,baixo,34.88903,23.1,2026-05-16 15:41:55,0,
bom,110,bom,39.0,bom,0,85,baixo,32.64252,23.1,2026-05-16 15:42:25,0,
bom,147,bom,39.0,bom,0,163,baixo,30.80065,23.1,2026-05-16 15:42:55,0,
bom,116,bom,39.0,bom,0,167,baixo,34.93295,23.1,2026-05-16 15:43:25,0,
bom,141,bom,39.0,bom,0,172,baixo,32.23665,23.1,2026-05-16 15:43:55,0,
bom,152,bom,39.0,bom,0,163,baixo,34.47364,23.1,2026-05-16 15:44:25,0,
bom,104,bom,39.0,bom,0,165,baixo,34.29313,23.0,2026-05-16 15:44:56,0,
bom,125,bom,39.0,bom,0,0,moderado,41.24733,23.0,2026-05-16 15:45:26,0,
bom,151,bom,39.0,bom,0,156,baixo,32.15152,23.1,2026-05-16 15:45:56,0,
bom,122,bom,39.0,bom,0,159,moderado,36.38295,23.1,2026-05-16 15:46:26,0,
bom,106,bom,39.0,bom,0,0,moderado,40.39188,23.0,2026-05-16 15:46:56,0,
bom,133,bom,39.0,bom,0,149,baixo,34.63393,23.1,2026-05-16 15:47:26,0,
bom,133,bom,39.0,bom,0,149,moderado,38.54308,23.1,2026-05-16 15:47:56,0,
bom,141,bom,39.0,bom,0,158,moderado,37.42146,23.1,2026-05-16 15:48:26,0,
bom,115,bom,39.0,bom,0,153,moderado,42.32909,23.0,2026-05-16 15:48:56,0,
bom,137,bom,40.0,bom,0,163,moderado,36.19515,23.0,2026-05-16 15:49:26,0,
bom,111,bom,40.0,bom,0,156,baixo,33.00191,23.0,2026-05-16 15:49:56,0,
bom,124,bom,40.0,bom,0,153,moderado,36.63147,23.1,2026-05-16 15:50:26,0,
bom,165,bom,40.0,bom,0,153,moderado,35.03399,23.1,2026-05-16 15:50:56,0,
bom,127,bom,40.0,bom,0,154,moderado,35.43465,23.1,2026-05-16 15:51:26,0,
bom,143,bom,40.0,bom,0,164,moderado,39.1422,23.1,2026-05-16 15:51:56,0,
bom,151,bom,40.0,bom,0,164,moderado,35.66412,23.1,2026-05-16 15:52:26,0,
bom,149,bom,40.0,bom,0,167,baixo,32.36625,23.1,2026-05-16 15:52:56,0,
bom,121,bom,40.0,bom,0,169,moderado,37.46132,23.2,2026-05-16 15:53:26,0,
bom,154,bom,40.0,bom,0,175,moderado,37.94548,23.3,2026-05-16 15:53:56,0,
bom,107,bom,40.0,bom,0,311,moderado,38.03889,23.3,2026-05-16 15:54:26,0,
bom,115,bom,40.0,bom,0,172,moderado,38.19819,23.3,2026-05-16 15:54:56,0,
bom,137,bom,40.0,bom,0,167,baixo,31.55089,23.2,2026-05-16 15:55:26,0,
bom,155,bom,40.0,bom,0,171,moderado,37.74711,23.2,2026-05-16 15:55:56,0,
bom,169,bom,40.0,bom,0,173,moderado,35.40011,23.2,2026-05-16 15:56:26,0,
bom,98,bom,40.0,bom,0,163,baixo,33.23878,23.2,2026-05-16 15:56:56,0,
bom,153,bom,40.0,bom,0,173,baixo,31.4903,23.1,2026-05-16 15:57:26,0,
bom,141,bom,40.0,bom,0,173,baixo,32.15055,23.2,2026-05-16 15:57:56,0,
bom,149,bom,40.0,bom,0,206,baixo,32.86633,23.1,2026-05-16 15:58:26,0,
bom,150,bom,40.0,bom,0,198,baixo,31.68634,23.2,2026-05-16 15:58:56,0,
bom,99,bom,40.0,bom,0,171,moderado,38.18148,23.2,2026-05-16 15:59:26,0,
bom,133,bom,40.0,bom,0,123,baixo,33.19573,23.1,2026-05-16 15:59:56,0,
bom,151,bom,40.0,bom,0,164,baixo,34.14848,23.3,2026-05-16 16:00:26,0,
bom,138,bom,40.0,bom,0,173,baixo,32.8518,23.3,2026-05-16 16:00:56,0,
bom,155,bom,40.0,bom,0,173,baixo,34.09645,23.3,2026-05-16 16:01:26,0,
bom,149,bom,40.0,bom,0,164,moderado,38.82609,23.3,2026-05-16 16:01:56,0,
bom,106,bom,40.0,bom,0,168,baixo,33.12376,23.3,2026-05-16 16:02:26,0,
bom,118,bom,40.0,bom,0,172,moderado,36.8183,23.3,2026-05-16 16:02:56,0,
bom,158,bom,40.0,bom,0,173,baixo,29.84398,23.3,2026-05-16 16:03:26,0,
bom,134,bom,40.0,bom,0,0,moderado,47.96774,23.4,2026-05-16 16:03:57,0,
bom,165,bom,40.0,bom,0,211,moderado,35.97543,23.4,2026-05-16 16:04:27,0,
bom,71,bom,40.0,bom,0,101,baixo,32.28745,23.5,2026-05-16 16:04:57,0,
bom,120,bom,40.0,bom,0,168,baixo,32.30126,23.5,2026-05-16 16:05:27,0,
bom,149,bom,39.0,bom,0,163,baixo,34.60337,23.5,2026-05-16 16:05:57,0,
bom,153,bom,39.0,bom,0,197,moderado,35.91131,23.5,2026-05-16 16:06:27,0,
bom,106,bom,39.0,bom,0,203,moderado,38.1661,23.4,2026-05-16 16:06:57,0,
bom,143,bom,40.0,bom,0,181,baixo,33.04095,23.4,2026-05-16 16:07:27,0,
bom,152,bom,40.0,bom,0,186,baixo,32.56173,23.4,2026-05-16 16:07:57,0,
bom,139,bom,39.0,bom,0,181,baixo,33.99957,23.4,2026-05-16 16:08:27,0,
bom,143,bom,39.0,bom,0,185,moderado,37.78249,23.4,2026-05-16 16:08:57,0,
bom,142,bom,39.0,bom,0,181,baixo,33.06934,23.4,2026-05-16 16:09:27,0,
bom,153,bom,39.0,bom,0,205,baixo,33.96701,23.5,2026-05-16 16:09:57,0,
bom,87,bom,39.0,bom,0,176,moderado,35.54246,23.5,2026-05-16 16:10:27,0,
bom,109,bom,39.0,bom,0,183,baixo,32.36674,23.4,2026-05-16 16:10:57,0,
bom,92,bom,39.0,bom,0,187,moderado,40.36292,23.4,2026-05-16 16:11:27,0,
bom,169,bom,39.0,bom,0,184,baixo,31.84188,23.4,2026-05-16 16:11:57,0,
bom,153,bom,39.0,bom,0,205,moderado,35.46559,23.4,2026-05-16 16:12:27,0,
bom,169,bom,39.0,bom,0,185,moderado,35.02216,23.5,2026-05-16 16:12:57,0,
bom,147,bom,39.0,bom,0,237,baixo,34.35585,23.4,2026-05-16 16:13:27,0,
bom,153,bom,39.0,bom,0,226,baixo,32.16148,23.4,2026-05-16 16:13:57,0,
bom,124,bom,39.0,bom,0,231,baixo,30.48641,23.3,2026-05-16 16:14:27,0,
bom,138,bom,39.0,bom,0,227,baixo,33.41902,23.3,2026-05-16 16:14:57,0,
bom,168,bom,39.0,bom,0,345,baixo,32.11168,23.3,2026-05-16 16:15:27,0,
bom,138,bom,39.0,bom,0,223,baixo,32.27757,23.4,2026-05-16 16:15:58,0,
bom,119,bom,39.0,bom,0,237,baixo,32.54032,23.3,2026-05-16 16:16:28,0,
bom,127,bom,39.0,bom,0,306,baixo,31.91773,23.3,2026-05-16 16:16:58,0,
bom,137,bom,39.0,bom,0,250,baixo,30.70157,23.3,2026-05-16 16:17:28,0,
bom,151,bom,39.0,bom,0,271,baixo,32.68473,23.3,2026-05-16 16:17:58,0,
bom,153,bom,39.0,bom,0,253,moderado,44.23325,23.3,2026-05-16 16:18:28,0,
bom,135,bom,39.0,bom,0,652,baixo,34.01884,23.3,2026-05-16 16:18:58,0,
bom,139,bom,39.0,bom,0,509,moderado,46.39994,23.2,2026-05-16 16:19:28,0,
bom,147,bom,39.0,bom,0,219,baixo,32.215,23.3,2026-05-16 16:19:58,0,
bom,137,bom,39.0,bom,0,233,baixo,32.38833,23.3,2026-05-16 16:20:28,0,
bom,142,bom,39.0,bom,0,457,moderado,36.56533,23.3,2026-05-16 16:20:58,0,
bom,135,bom,39.0,bom,0,231,baixo,33.63213,23.3,2026-05-16 16:21:28,0,
bom,168,bom,39.0,bom,0,239,baixo,32.97287,23.4,2026-05-16 16:21:58,0,
bom,141,bom,39.0,bom,0,239,baixo,31.51564,23.3,2026-05-16 16:22:28,0,
bom,153,bom,39.0,bom,0,283,baixo,32.62014,23.3,2026-05-16 16:22:58,0,
bom,146,bom,39.0,bom,0,331,moderado,35.18658,23.3,2026-05-16 16:23:28,0,
bom,183,bom,39.0,bom,0,331,baixo,32.40037,23.3,2026-05-16 16:23:58,0,
bom,151,bom,39.0,bom,0,248,baixo,33.34735,23.2,2026-05-16 16:24:28,0,
bom,119,bom,39.0,bom,0,225,baixo,32.80249,23.3,2026-05-16 16:24:58,0,
bom,139,bom,39.0,bom,0,213,moderado,43.36721,23.3,2026-05-16 16:25:28,0,
bom,146,bom,39.0,bom,0,189,baixo,31.8871,23.2,2026-05-16 16:25:58,0,
bom,156,bom,39.0,bom,0,184,baixo,29.61288,23.1,2026-05-16 16:26:28,0,
bom,191,bom,39.0,bom,0,231,baixo,33.97391,23.1,2026-05-16 16:26:58,0,
bom,171,bom,39.0,bom,0,229,baixo,31.9967,23.0,2026-05-16 16:27:28,0,
bom,119,bom,39.0,bom,0,135,moderado,35.52597,23.0,2026-05-16 16:27:58,0,
bom,123,bom,39.0,bom,0,228,baixo,31.1853,23.0,2026-05-16 16:28:28,0,
bom,165,bom,39.0,bom,0,225,baixo,30.66221,23.0,2026-05-16 16:28:58,0,
bom,139,bom,39.0,bom,0,205,baixo,30.92592,23.0,2026-05-16 16:29:28,0,
bom,123,bom,39.0,bom,0,203,baixo,33.08624,23.0,2026-05-16 16:29:58,0,
bom,154,bom,39.0,bom,0,205,moderado,36.58278,23.0,2026-05-16 16:30:28,0,
bom,138,bom,39.0,bom,0,229,baixo,33.38844,23.1,2026-05-16 16:30:58,0,
bom,143,bom,39.0,bom,0,205,baixo,30.84933,23.1,2026-05-16 16:31:28,0,
bom,155,bom,39.0,bom,0,201,baixo,32.84979,23.0,2026-05-16 16:31:58,0,
bom,155,bom,41.0,bom,0,178,baixo,30.87744,22.9,2026-05-16 16:32:28,0,
bom,167,bom,39.0,bom,0,223,baixo,33.1333,23.0,2026-05-16 16:32:58,0,
bom,115,bom,39.0,bom,0,209,baixo,34.22509,23.0,2026-05-16 16:33:28,0,
bom,121,bom,39.0,bom,0,210,baixo,32.19615,23.1,2026-05-16 16:33:58,0,
bom,158,bom,39.0,bom,0,171,moderado,36.63933,23.1,2026-05-16 16:34:28,0,
bom,165,bom,39.0,bom,0,189,moderado,35.4743,23.0,2026-05-16 16:34:59,0,
bom,155,bom,41.0,bom,0,189,baixo,34.02573,22.9,2026-05-16 16:35:29,0,
bom,118,bom,41.0,bom,0,175,baixo,34.84689,22.9,2026-05-16 16:35:59,0,
bom,123,bom,41.0,bom,0,182,baixo,33.97975,22.9,2026-05-16 16:36:29,0,
bom,133,bom,41.0,bom,0,169,moderado,35.31979,22.9,2026-05-16 16:36:59,0,
bom,133,bom,41.0,bom,0,175,moderado,41.58961,22.8,2026-05-16 16:37:29,0,
bom,115,bom,41.0,bom,0,133,moderado,36.24731,22.9,2026-05-16 16:37:59,0,
bom,131,bom,41.0,bom,0,171,baixo,30.9502,22.9,2026-05-16 16:38:29,0,
bom,148,bom,41.0,bom,0,169,baixo,31.69357,22.8,2026-05-16 16:38:59,0,
bom,95,bom,41.0,bom,0,169,baixo,32.24908,22.9,2026-05-16 16:39:29,0,
bom,133,bom,41.0,bom,0,155,baixo,30.33735,22.9,2026-05-16 16:39:59,0,
bom,157,bom,41.0,bom,0,154,moderado,36.01093,22.9,2026-05-16 16:40:29,0,
bom,139,bom,41.0,bom,0,149,baixo,31.79892,22.9,2026-05-16 16:40:59,0,
bom,120,bom,41.0,bom,0,159,moderado,40.75798,22.9,2026-05-16 16:41:29,0,
bom,151,bom,41.0,bom,0,159,baixo,33.86484,22.9,2026-05-16 16:41:59,0,
bom,127,bom,41.0,bom,0,160,baixo,31.41381,22.8,2026-05-16 16:42:29,0,
bom,151,bom,41.0,bom,0,165,baixo,32.4692,22.9,2026-05-16 16:42:59,0,
bom,107,bom,41.0,bom,0,270,baixo,30.09962,22.9,2026-05-16 16:43:29,0,
bom,119,bom,39.0,bom,0,170,baixo,30.42893,23.0,2026-05-16 16:43:59,0,
bom,147,bom,39.0,bom,0,174,baixo,30.54414,23.0,2026-05-16 16:44:29,0,
bom,127,bom,39.0,bom,0,169,baixo,29.85485,23.0,2026-05-16 16:44:59,0,
bom,104,bom,39.0,bom,0,189,baixo,32.63823,23.0,2026-05-16 16:45:29,0,
bom,106,bom,39.0,bom,0,204,baixo,32.14917,23.0,2026-05-16 16:45:59,0,
bom,109,bom,38.0,bom,0,191,baixo,33.29668,23.0,2026-05-16 16:46:29,0,
bom,123,bom,38.0,bom,0,189,baixo,29.12977,23.0,2026-05-16 16:46:59,0,
bom,133,bom,38.0,bom,0,247,baixo,32.35054,23.0,2026-05-16 16:47:29,0,
bom,141,bom,41.0,bom,0,178,baixo,32.07607,22.9,2026-05-16 16:47:59,0,
bom,139,bom,41.0,bom,0,198,baixo,32.1684,22.9,2026-05-16 16:48:29,0,
bom,133,bom,41.0,bom,0,187,baixo,32.97066,22.9,2026-05-16 16:48:59,0,
bom,137,bom,41.0,bom,0,198,baixo,33.2116,22.9,2026-05-16 16:49:29,0,
bom,160,bom,41.0,bom,0,197,baixo,32.38482,22.9,2026-05-16 16:49:59,0,
bom,147,bom,41.0,bom,0,198,baixo,34.23876,22.8,2026-05-16 16:50:29,0,
bom,126,bom,41.0,bom,0,201,baixo,31.29667,22.9,2026-05-16 16:50:59,0,
bom,153,bom,41.0,bom,0,186,baixo,32.36706,22.9,2026-05-16 16:51:29,0,
bom,104,bom,41.0,bom,0,205,moderado,37.02559,22.9,2026-05-16 16:51:59,0,
bom,116,bom,41.0,bom,0,169,moderado,35.96538,22.8,2026-05-16 16:52:29,0,
bom,133,bom,41.0,bom,0,171,moderado,35.7727,22.9,2026-05-16 16:53:00,0,
bom,163,bom,41.0,bom,0,165,baixo,34.34234,22.9,2026-05-16 16:53:30,0,
bom,170,bom,41.0,bom,0,163,moderado,36.28416,22.8,2026-05-16 16:54:00,0,
bom,135,bom,41.0,bom,0,153,moderado,39.58897,22.8,2026-05-16 16:54:30,0,
bom,128,bom,41.0,bom,0,169,moderado,38.46453,22.8,2026-05-16 16:55:00,0,
bom,147,bom,41.0,bom,0,200,baixo,33.05495,22.8,2026-05-16 16:55:30,0,
bom,137,bom,41.0,bom,0,167,baixo,28.36579,22.8,2026-05-16 16:56:00,0,
bom,115,bom,41.0,bom,0,171,baixo,31.61247,22.7,2026-05-16 16:56:30,0,
bom,166,bom,41.0,bom,0,169,baixo,33.95869,22.7,2026-05-16 16:57:00,0,
bom,99,bom,41.0,bom,0,179,moderado,35.00012,22.7,2026-05-16 16:57:30,0,
bom,56,bom,41.0,bom,0,168,baixo,32.536,22.7,2026-05-16 16:58:00,0,
bom,125,bom,41.0,bom,0,169,moderado,40.31834,22.6,2026-05-16 16:58:30,0,
bom,171,bom,41.0,bom,0,180,moderado,35.12024,22.5,2026-05-16 16:59:00,0,
bom,147,bom,41.0,bom,0,168,baixo,34.36826,22.5,2026-05-16 16:59:30,0,
bom,126,bom,41.0,bom,0,168,baixo,33.63241,22.5,2026-05-16 17:00:00,0,
bom,107,bom,41.0,bom,0,169,baixo,32.72314,22.5,2026-05-16 17:00:30,0,
bom,116,bom,41.0,bom,0,165,moderado,41.63813,22.5,2026-05-16 17:01:00,0,
bom,132,bom,41.0,bom,0,155,baixo,31.31554,22.4,2026-05-16 17:01:30,0,
bom,146,bom,41.0,bom,0,158,baixo,32.50129,22.5,2026-05-16 17:02:00,0,
bom,111,bom,41.0,bom,0,165,baixo,32.32989,22.4,2026-05-16 17:02:30,0,
bom,111,bom,41.0,bom,0,344,baixo,30.01663,22.4,2026-05-16 17:03:00,0,
bom,112,bom,41.0,bom,0,169,baixo,31.4976,22.4,2026-05-16 17:03:30,0,
bom,125,bom,41.0,bom,0,171,baixo,34.08892,22.4,2026-05-16 17:04:00,0,
bom,157,bom,41.0,bom,0,182,baixo,33.37423,22.3,2026-05-16 17:04:30,0,
bom,137,bom,41.0,bom,0,163,baixo,30.92053,22.4,2026-05-16 17:05:00,0,
bom,140,bom,41.0,bom,0,178,baixo,34.10535,22.5,2026-05-16 17:05:30,0,
bom,201,bom,41.0,bom,0,237,moderado,35.07637,22.4,2026-05-16 17:06:00,0,
bom,132,bom,41.0,bom,0,235,baixo,32.17573,22.4,2026-05-16 17:06:30,0,
bom,121,bom,41.0,bom,0,123,baixo,32.28719,22.5,2026-05-16 17:07:00,0,
bom,108,bom,41.0,bom,0,215,moderado,35.28905,22.4,2026-05-16 17:07:30,0,
bom,152,bom,41.0,bom,0,231,baixo,34.08315,22.4,2026-05-16 17:08:00,0,
bom,125,bom,41.0,bom,0,167,baixo,33.44284,22.4,2026-05-16 17:08:30,0,
bom,119,bom,41.0,bom,0,168,baixo,32.44237,22.4,2026-05-16 17:09:00,0,
bom,87,bom,41.0,bom,0,309,baixo,32.64408,22.4,2026-05-16 17:09:30,0,
bom,141,bom,41.0,bom,0,155,baixo,30.30515,22.4,2026-05-16 17:10:00,0,
bom,154,bom,41.0,bom,0,175,moderado,42.78759,22.4,2026-05-16 17:10:30,0,
bom,115,bom,41.0,bom,0,156,moderado,38.59715,22.5,2026-05-16 17:11:01,0,
bom,137,bom,41.0,bom,0,182,moderado,38.27458,22.4,2026-05-16 17:11:31,0,
bom,112,bom,41.0,bom,0,171,baixo,34.16632,22.5,2026-05-16 17:12:01,0,
bom,165,bom,41.0,bom,0,169,moderado,39.1793,22.5,2026-05-16 17:12:31,0,
bom,136,bom,41.0,bom,0,183,baixo,33.36001,22.5,2026-05-16 17:13:01,0,
bom,165,bom,41.0,bom,0,190,moderado,41.15915,22.5,2026-05-16 17:13:30,0,
bom,89,bom,41.0,bom,0,169,baixo,29.83968,22.5,2026-05-16 17:14:00,0,
bom,159,bom,41.0,bom,0,167,baixo,33.16353,22.5,2026-05-16 17:14:25,0,
bom,121,bom,40.0,bom,0,211,moderado,35.33631,22.5,2026-05-16 17:14:55,0,
bom,93,bom,41.0,bom,0,201,baixo,32.88866,22.5,2026-05-16 17:15:25,0,
bom,104,bom,41.0,bom,0,175,baixo,33.89742,22.5,2026-05-16 17:15:55,0,
bom,121,bom,41.0,bom,0,172,moderado,39.48618,22.4,2026-05-16 17:16:25,0,
bom,153,bom,41.0,bom,0,168,moderado,37.71341,22.4,2026-05-16 17:16:55,0,
bom,165,bom,41.0,bom,0,170,baixo,30.67116,22.5,2026-05-16 17:17:25,0,
bom,140,bom,41.0,bom,0,171,baixo,29.35192,22.6,2026-05-16 17:17:55,0,
bom,99,bom,40.0,bom,0,169,baixo,30.37299,22.6,2026-05-16 17:18:25,0,
bom,151,bom,40.0,bom,0,158,baixo,31.687,22.6,2026-05-16 17:18:55,0,
bom,135,bom,40.0,bom,0,156,baixo,33.88979,22.6,2026-05-16 17:19:26,0,
bom,150,bom,40.0,bom,0,189,baixo,32.14469,22.6,2026-05-16 17:19:56,0,
bom,143,bom,40.0,bom,0,178,baixo,33.94564,22.7,2026-05-16 17:20:26,0,
bom,137,bom,40.0,bom,0,175,baixo,30.43712,22.8,2026-05-16 17:20:56,0,
bom,149,bom,40.0,bom,0,171,baixo,29.54309,22.8,2026-05-16 17:21:26,0,
bom,147,bom,40.0,bom,0,165,baixo,33.56059,22.8,2026-05-16 17:21:56,0,
bom,138,bom,40.0,bom,0,179,baixo,32.2909,22.9,2026-05-16 17:22:26,0,
bom,153,bom,40.0,bom,0,167,baixo,31.76424,22.9,2026-05-16 17:22:56,0,
bom,61,bom,40.0,bom,0,177,baixo,30.42496,22.9,2026-05-16 17:23:26,0,
bom,155,bom,40.0,bom,0,170,moderado,38.76239,22.9,2026-05-16 17:23:56,0,
bom,125,bom,40.0,bom,0,185,baixo,33.24767,22.9,2026-05-16 17:24:26,0,
bom,157,bom,40.0,bom,0,167,baixo,33.25572,22.9,2026-05-16 17:24:56,0,
bom,111,bom,40.0,bom,0,166,baixo,33.21816,22.9,2026-05-16 17:25:26,0,
bom,127,bom,40.0,bom,0,166,baixo,33.62467,22.9,2026-05-16 17:25:56,0,
bom,153,bom,40.0,bom,0,53,baixo,34.04709,22.9,2026-05-16 17:26:26,0,
bom,148,bom,37.0,bom,0,179,baixo,33.73702,23.0,2026-05-16 17:26:56,0,
bom,137,bom,37.0,bom,0,155,baixo,32.4053,23.0,2026-05-16 17:27:26,0,
bom,115,bom,37.0,bom,0,172,baixo,31.08238,23.0,2026-05-16 17:27:56,0,
bom,133,bom,37.0,bom,0,186,moderado,35.20491,23.0,2026-05-16 17:28:26,0,
bom,117,bom,37.0,bom,0,268,moderado,36.28531,23.0,2026-05-16 17:28:56,0,
bom,147,bom,37.0,bom,0,354,moderado,48.40539,23.0,2026-05-16 17:29:26,0,
bom,150,bom,37.0,bom,0,331,moderado,42.41572,23.1,2026-05-16 17:29:56,0,
bom,98,bom,37.0,bom,0,182,moderado,43.56898,23.0,2026-05-16 17:30:26,0,
bom,109,bom,37.0,bom,0,271,moderado,42.46718,23.0,2026-05-16 17:30:56,0,
bom,119,bom,37.0,bom,0,220,moderado,45.93024,23.1,2026-05-16 17:31:26,0,
bom,135,bom,37.0,bom,0,199,baixo,34.94715,23.1,2026-05-16 17:31:56,0,
bom,107,bom,37.0,bom,0,207,baixo,33.13717,23.0,2026-05-16 17:32:26,0,
bom,133,bom,37.0,bom,0,191,moderado,36.39244,23.0,2026-05-16 17:32:56,0,
bom,160,bom,37.0,bom,0,189,moderado,39.67264,23.0,2026-05-16 17:33:26,0,
bom,124,bom,37.0,bom,0,53,moderado,45.00131,23.0,2026-05-16 17:33:56,0,
bom,117,bom,37.0,bom,0,181,moderado,36.58157,23.0,2026-05-16 17:34:26,0,
bom,169,bom,37.0,bom,0,179,baixo,34.0673,23.1,2026-05-16 17:34:56,0,
bom,141,bom,37.0,bom,0,231,baixo,31.78147,23.0,2026-05-16 17:35:26,0,
bom,158,bom,37.0,bom,0,191,baixo,33.03077,23.1,2026-05-16 17:35:56,0,
bom,126,bom,37.0,bom,0,204,baixo,34.18653,23.0,2026-05-16 17:36:26,0,
bom,117,bom,37.0,bom,0,203,baixo,34.51941,23.0,2026-05-16 17:36:56,0,
bom,108,bom,37.0,bom,0,201,baixo,34.74653,23.0,2026-05-16 17:37:26,0,
bom,163,bom,37.0,bom,0,215,moderado,43.74151,23.0,2026-05-16 17:37:56,0,
bom,127,bom,37.0,bom,0,230,moderado,39.79863,23.0,2026-05-16 17:38:26,0,
bom,155,bom,37.0,bom,0,215,moderado,35.313,23.0,2026-05-16 17:38:56,0,
bom,127,bom,37.0,bom,0,216,moderado,37.14053,23.0,2026-05-16 17:39:26,0,
bom,138,bom,37.0,bom,0,187,baixo,32.93242,23.0,2026-05-16 17:39:56,0,
bom,119,bom,37.0,bom,0,181,moderado,40.51408,23.0,2026-05-16 17:40:27,0,
bom,153,bom,37.0,bom,0,181,baixo,34.36995,23.0,2026-05-16 17:40:57,0,
bom,135,bom,37.0,bom,0,253,moderado,39.32433,23.0,2026-05-16 17:41:27,0,
bom,99,bom,37.0,bom,0,204,baixo,30.33751,23.0,2026-05-16 17:41:57,0,
bom,135,bom,39.0,bom,0,217,baixo,32.15978,22.9,2026-05-16 17:42:27,0,
bom,109,bom,39.0,bom,0,205,moderado,35.94674,22.9,2026-05-16 17:42:57,0,
bom,101,bom,37.0,bom,0,175,baixo,30.44022,23.0,2026-05-16 17:43:27,0,
bom,183,bom,39.0,bom,0,172,baixo,29.63591,22.9,2026-05-16 17:43:57,0,
bom,114,bom,39.0,bom,0,173,moderado,35.83072,22.9,2026-05-16 17:44:27,0,
bom,125,bom,37.0,bom,0,171,moderado,35.28756,23.0,2026-05-16 17:44:57,0,
bom,133,bom,39.0,bom,0,179,moderado,38.16336,22.9,2026-05-16 17:45:27,0,
bom,176,bom,39.0,bom,0,175,baixo,34.91278,22.9,2026-05-16 17:45:57,0,
bom,151,bom,39.0,bom,0,173,baixo,34.935,22.9,2026-05-16 17:46:27,0,
bom,173,bom,39.0,bom,0,185,moderado,38.3163,22.8,2026-05-16 17:46:57,0,
bom,157,bom,39.0,bom,0,177,moderado,38.35186,22.9,2026-05-16 17:47:27,0,
bom,117,bom,39.0,bom,0,223,moderado,35.2821,22.9,2026-05-16 17:47:57,0,
bom,127,bom,39.0,bom,0,183,moderado,35.4838,22.9,2026-05-16 17:48:27,0,
bom,104,bom,39.0,bom,0,184,moderado,35.89921,22.9,2026-05-16 17:48:57,0,
bom,121,bom,39.0,bom,0,173,moderado,40.84779,22.8,2026-05-16 17:49:27,0,
bom,149,bom,39.0,bom,0,179,baixo,31.90606,22.9,2026-05-16 17:49:57,0,
bom,103,bom,39.0,bom,0,201,moderado,38.11884,22.9,2026-05-16 17:50:28,0,
bom,142,bom,39.0,bom,0,189,moderado,36.31188,22.9,2026-05-16 17:50:58,0,
bom,112,bom,39.0,bom,0,187,baixo,34.20214,22.9,2026-05-16 17:51:28,0,
bom,158,bom,39.0,bom,0,191,baixo,34.56547,22.9,2026-05-16 17:51:58,0,
bom,139,bom,39.0,bom,0,184,baixo,33.14558,22.9,2026-05-16 17:52:28,0,
bom,100,bom,37.0,bom,0,200,baixo,29.57935,23.0,2026-05-16 17:52:58,0,
bom,157,bom,37.0,bom,0,183,baixo,32.18639,23.0,2026-05-16 17:53:28,0,
bom,136,bom,37.0,bom,0,171,baixo,34.12319,23.0,2026-05-16 17:53:58,0,
bom,168,bom,37.0,bom,0,171,moderado,40.52852,23.0,2026-05-16 17:54:29,0,
bom,128,bom,37.0,bom,0,173,moderado,39.77579,23.0,2026-05-16 17:54:59,0,
bom,147,bom,37.0,bom,0,179,moderado,40.05488,23.0,2026-05-16 17:55:29,0,
bom,72,bom,37.0,bom,0,178,baixo,34.64972,23.0,2026-05-16 17:55:59,0,
bom,141,bom,39.0,bom,0,189,moderado,42.05103,22.9,2026-05-16 17:56:29,0,
bom,150,bom,37.0,bom,0,174,baixo,31.20486,23.0,2026-05-16 17:56:59,0,
bom,184,bom,37.0,bom,0,0,baixo,31.84749,23.0,2026-05-16 17:57:29,0,
bom,151,bom,37.0,bom,0,227,moderado,38.33117,23.0,2026-05-16 17:57:59,0,
bom,154,bom,37.0,bom,0,181,baixo,34.68307,23.0,2026-05-16 17:58:29,0,
bom,152,bom,37.0,bom,0,175,moderado,42.58471,23.1,2026-05-16 17:58:59,0,
bom,182,bom,37.0,bom,0,163,baixo,31.11522,23.1,2026-05-16 17:59:29,0,
bom,123,bom,37.0,bom,0,185,moderado,42.26569,23.1,2026-05-16 17:59:59,0,
bom,157,bom,37.0,bom,0,180,moderado,41.89354,23.1,2026-05-16 18:00:29,0,
bom,146,bom,37.0,bom,0,201,baixo,31.79252,23.1,2026-05-16 18:00:59,0,
bom,159,bom,37.0,bom,0,231,moderado,45.82623,23.1,2026-05-16 18:01:29,0,
bom,117,bom,37.0,bom,0,189,moderado,43.83049,23.1,2026-05-16 18:01:59,0,
